num_obra	cod_material	descricao	und_medida	qtdprevista	qtdrealizada	val_material	val_requisitado	nome
0612600427	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	0,25	0,25	17,6989	4,424725	ARAGUAÍNA
0612600427	90341	CONECT TERM ESTRANG CB/BAR ALUM 2F 106X22MM 9.00-9.70MM	UN	3	3	38,04	114,12	ARAGUAÍNA
0612600427	90354	CONECTOR DERIV PERF RSI CB/CB 1,0KV 25-95MM2/25-95MM2	UN	2	2	17,18	34,36	ARAGUAÍNA
0612600427	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	ARAGUAÍNA
0612600427	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	8	8	114,76	918,08	ARAGUAÍNA
0612600427	90463	HASTE ATERRAMENTO PERF L CHANF ACO-GALV 2400X25X25MM 5,0MM	UN	1	1	49,86	49,86	ARAGUAÍNA
0612600427	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	8	8	13,96	111,68	ARAGUAÍNA
0612600427	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	ARAGUAÍNA
0612600427	90547	CHAVE FUSIVEL DISTR BSC 15KV 300A 1F MAN SEC	PC	1	1	217,2326	217,2326	ARAGUAÍNA
0612600427	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	ARAGUAÍNA
0612600427	90837	MASSA PARA CALAFETAR NA COR CINZA	KG	1	1	8,51	8,51	ARAGUAÍNA
0612600427	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	3	3	7,08	21,24	ARAGUAÍNA
0612600427	91623	TRANSF DISTR AER OVI 1F 7,967KV 440/220V 15KVA CL2 5TP	UN	1	1	6141,565	6141,565	ARAGUAÍNA
0612600428	185	CON PERF 1,5-10-10X70MM	PC	0	0	7,33	0	GOIATINS
0612600428	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	2	2	7,22	14,44	GOIATINS
0612600428	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	GOIATINS
0612600428	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	GOIATINS
0612600428	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	5	5	82,62	413,1	GOIATINS
0612600428	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	0,25	0,25	17,6989	4,424725	GOIATINS
0612600428	90341	CONECT TERM ESTRANG CB/BAR ALUM 2F 106X22MM 9.00-9.70MM	UN	3	3	38,04	114,12	GOIATINS
0612600428	90354	CONECTOR DERIV PERF RSI CB/CB 1,0KV 25-95MM2/25-95MM2	UN	2	2	17,18	34,36	GOIATINS
0612600428	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	GOIATINS
0612600428	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	8	8	114,76	918,08	GOIATINS
0612600428	90463	HASTE ATERRAMENTO PERF L CHANF ACO-GALV 2400X25X25MM 5,0MM	UN	1	1	49,86	49,86	GOIATINS
0612600428	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	8	8	13,96	111,68	GOIATINS
0612600428	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	GOIATINS
0612600428	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	GOIATINS
0612600428	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	2	2	6,775	13,55	GOIATINS
0612600428	90837	MASSA PARA CALAFETAR NA COR CINZA	KG	1	1	8,51	8,51	GOIATINS
0612600428	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	3	3	7,08	21,24	GOIATINS
0612600428	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	GOIATINS
0612600428	92172	CONECTOR GRAMPO LINHA VIVA ALUM 34-170MM2/ESTRIBO 6,4MM 100A	UN	1	1	51,6737	51,6737	GOIATINS
0612600455	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	MURICILÂNDIA
0612600455	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	MURICILÂNDIA
0612600455	90279	ISOLADOR BASTAO POLIM ANCOR 36.2KV 550MM 745MM 50KN GO	UN	1	1	52,2258	52,2258	MURICILÂNDIA
0612600455	90341	CONECT TERM ESTRANG CB/BAR ALUM 2F 106X22MM 9.00-9.70MM	UN	3	3	38,04	114,12	MURICILÂNDIA
0612600455	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	MURICILÂNDIA
0612600455	90363	PARAFUSO DISTR CAB QUAD ACO-GALV M16 250MM 5000DAN	UN	2	2	7,22	14,44	MURICILÂNDIA
0612600455	90389	ARRUELA QUADRADA ACO GALV 38X18X3MM	UN	2	2	0,7371	1,4742	MURICILÂNDIA
0612600455	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	MURICILÂNDIA
0612600455	90560	CABO ALUM NU CAA/ASCR 1F 4AWG SWAN	KG	0,34	0,34	24,93	8,4762	MURICILÂNDIA
0612600455	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	MURICILÂNDIA
0612600455	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	1	1	6,775	6,775	MURICILÂNDIA
0612600455	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	3	3	7,08	21,24	MURICILÂNDIA
0612600464	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	DARCINÓPOLIS
0612600464	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	DARCINÓPOLIS
0612600464	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	8	8	82,62	660,96	DARCINÓPOLIS
0612600464	90279	ISOLADOR BASTAO POLIM ANCOR 36.2KV 550MM 745MM 50KN GO	UN	1	1	52,2258	52,2258	DARCINÓPOLIS
0612600464	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	0,25	0,25	17,6989	4,424725	DARCINÓPOLIS
0612600464	90341	CONECT TERM ESTRANG CB/BAR ALUM 2F 106X22MM 9.00-9.70MM	UN	3	3	38,04	114,12	DARCINÓPOLIS
0612600464	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	8	8	114,76	918,08	DARCINÓPOLIS
0612600464	90463	HASTE ATERRAMENTO PERF L CHANF ACO-GALV 2400X25X25MM 5,0MM	UN	1	1	49,86	49,86	DARCINÓPOLIS
